lat,lon,res.time,secchi,tn,tp,state,SurLand
42.385532,-75.850679,10.0664265,3.545,369.5744681,9.394736842,New York,forest
42.017022,-72.132497,9.033496389,8.2,325,6,Connecticut,forest
41.909176,-75.337547,35.13734054,2.75,265.5,18,Pennsylvania,forest
41.411956,-73.208481,118.4931643,1.610609197,1007.6,56.46153846,Connecticut,forest
38.691536,-90.093272,3.237208138,0.205981818,1924.75,216.7272727,Illinois,other
41.643222,-87.529724,3.139594661,2.69088,1036.833333,18.3,Illinois,other
38.700806,-89.275633,43.55196415,0.522816667,2115.714286,239.6111111,Illinois,agricultural
42.126349,-87.776583,46.28267607,0.72136,1286,103.8928571,Illinois,other
37.412393,-88.659142,14.82546046,2.548466667,740,22,Illinois,forest
37.490439,-88.9214,66.75866527,0.651933333,1223.333333,58,Illinois,forest
37.259112,-88.84375,0.132682601,0.516466667,1863,219.2,Illinois,other
37.361647,-89.176604,28.08873054,0.423333333,846.5,84.4,Illinois,agricultural
37.135688,-89.341148,6.521910594,0.211666667,2170,205.5,Illinois,other
38.281522,-89.350662,19.9743244,0.409222222,1486.666667,150.25,Illinois,agricultural
37.631792,-89.014983,36.58929598,1.323622222,1750,22.22222222,Illinois,forest
37.626594,-89.140839,9.937347896,2.079977778,370,15.375,Illinois,forest
37.620662,-89.087967,16.30225974,2.571044444,365.3333333,8.555555556,Illinois,forest
39.103458,-89.756483,85.19848018,0.376766667,3341.5,281,Illinois,agricultural
39.086601,-89.741651,13.11381197,0.766233333,1809.8,119,Illinois,agricultural
41.984676,-71.600775,250.302924,2.3635,545.9166667,17.46153846,Rhode Island,forest
41.425872,-71.631065,128.1855624,0.801119792,632.8571429,19.47619048,Rhode Island,other
41.458161,-71.493892,123.5989684,1.323176523,1127.916667,15.5625,Rhode Island,forest
41.516151,-71.771607,8.325637352,4.343461538,295.625,8,Rhode Island,forest
41.79417,-71.432533,9.905564083,0.963,760.8333333,35.8,Rhode Island,other
44.347039,-69.643068,19.67675004,3.396545455,463,18.98,Maine,forest
44.381134,-69.968616,115.351924,5.976969697,367,10.0212766,Maine,forest
44.896235,-68.226232,9.400084752,7.22,120,6,Maine,forest
45.487679,-69.504404,5.918705942,4.108571429,186.75,8.5,Maine,forest
45.277643,-69.253925,16.86903898,7.072,124,4.285714286,Maine,forest
44.088684,-69.440879,16.27873857,3.05137931,557.2,17.92857143,Maine,forest
45.384507,-68.68262,3.015871873,5.04,329,13,Maine,forest
47.191851,-68.475583,55.82914805,1.724285714,1075.666667,138.5,Maine,other
44.274536,-70.708533,1.345954588,4.7,188,7,Maine,forest
44.046074,-70.36883,6.36866361,6.562352941,229,7.058823529,Maine,forest
45.318272,-68.054843,6.812948747,5.203333333,271.75,8,Maine,forest
44.940042,-69.946111,6.454190011,9.106153846,186,3.76,Maine,forest
44.354302,-70.649772,12.73001815,7.303333333,136,5.428571429,Maine,forest
41.983438,-71.662141,6.160889612,4.109095395,342.3684211,14.2,Rhode Island,forest
45.203585,-69.524158,5.697829898,6.421666667,235,6.5,Maine,forest
46.961168,-68.890654,6.245291305,7.183333333,156,2.166666667,Maine,forest
43.945971,-70.752053,4.442026348,6.867986111,213,6.81294964,Maine,forest
43.636054,-70.728649,44.45391354,7.628181818,227.5,6.041666667,Maine,forest
43.880243,-70.411933,4.859599167,6.506,230.5,10.05882353,Maine,forest
44.217609,-69.558885,6.942259822,3.852608696,335,20.04761905,Maine,forest
45.100039,-68.073667,5.511723852,2.8,378,6,Maine,forest
43.841802,-69.868589,7.262691522,4.115,334,12,Maine,forest
43.944486,-70.685358,3.33612187,7.53127451,180,5.92,Maine,forest
44.272225,-69.983821,7.875319388,3.750185185,258.5,21.79452055,Maine,forest
44.659059,-68.77254,13.88028876,3.683333333,424,11.5,Maine,forest
44.777017,-69.58873,11.04466139,6.223230769,201,7.758064516,Maine,forest
44.814329,-68.010004,4.23726021,6.232,214,5.166666667,Maine,forest
43.929772,-70.657069,13.65154791,4.880945946,229,9.75,Maine,forest
43.220042,-70.807018,1131.075368,2.539166667,564.5,33.38461538,Maine,forest
44.230261,-70.044954,4.078592532,6.189634146,301.6666667,14.03246753,Maine,forest
44.756614,-68.489433,11.00212162,7.583333333,230,5,Maine,forest
43.228116,-70.727899,9.554986726,4.071666667,239,9.666666667,Maine,forest
44.757156,-69.602439,28.89463915,6.078,266.5,8,Maine,forest
41.788525,-71.468762,13.2239819,2.301,394.4444444,20.6,Rhode Island,other
41.499841,-71.542433,57.72855298,1.741238839,655.3125,18.32,Rhode Island,forest
41.910408,-71.650758,22.77708052,3.084770833,413.125,13.94444444,Rhode Island,forest
41.878671,-71.66394,3.243268012,2.5125,330,9,Rhode Island,forest
41.893897,-71.680543,5.864118813,2.926811594,363.4210526,9.526315789,Rhode Island,forest
41.442936,-71.718352,203.5198633,2.338378472,517.9411765,17.66666667,Rhode Island,forest
41.621817,-71.71617,62.11838741,1.5625,430,14,Rhode Island,forest
41.899569,-71.40709,2.739896335,1.968333333,658.75,41.5,Rhode Island,other
44.579955,-68.702872,13.38978102,4.792307692,233.5,9,Maine,forest
45.412033,-67.799252,13.60190953,5.4275,183,6.375,Maine,forest
43.704656,-70.795743,35.67721856,3.205714286,359,11.83333333,Maine,forest
44.827401,-67.903132,2.374726834,2.976666667,343.3333333,9,Maine,agricultural
45.071769,-67.381679,2.594748216,4.72,255,7.666666667,Maine,forest
44.204197,-70.288013,29.17913223,4.462,288,9.933333333,Maine,forest
44.143566,-70.820347,6.305840061,6.336770833,221,7.395604396,Maine,forest
44.392809,-70.026222,6.409762716,5.643333333,225,12.11111111,Maine,forest
44.169836,-70.095874,2.597464558,2.161338028,777.8,37.44520548,Maine,forest
46.953053,-68.842401,4.761087607,6.9175,217,5.25,Maine,forest
44.938353,-68.210073,3.28399616,6.675,184,5,Maine,forest
44.405995,-70.677178,7.100374155,5.781666667,164,8.5,Maine,forest
43.520442,-70.64923,3.569054265,6.796666667,178,7,Maine,forest
47.210012,-68.236592,6.887616101,4.171666667,370.5,12.24,Maine,forest
41.894086,-71.563574,12.99815543,3.8,510,11.5,Rhode Island,forest
41.463221,-71.32045,2.752086188,1.376041667,798,42.33333333,Rhode Island,other
41.415215,-71.545246,2.384589988,8.345731707,201.4285714,8.882352941,Rhode Island,forest
41.8822,-71.691108,75.21409821,2.137145723,430.6666667,13.2,Rhode Island,forest
41.410312,-71.553336,6.744902867,6.033195942,312.7777778,9.272727273,Rhode Island,forest
41.434603,-71.488531,6.698867917,3.574601449,452.3684211,14,Rhode Island,other
41.881332,-71.624996,112.7287757,3.239777778,312,9.454545455,Rhode Island,forest
41.640484,-71.156263,1.784830784,2.529425926,457.7272727,25.08333333,Rhode Island,other
43.439005,-70.604806,29.81528795,2.04,705,20,Maine,forest
44.149016,-70.252765,2.025473764,7.696923077,209.5,7.923076923,Maine,forest
44.828416,-70.88557,4.346197707,5.563125,221.5,7,Maine,forest
45.995731,-68.907006,4.159731953,1.6275,257,11.25,Maine,forest
44.462437,-70.39782,9.390796781,7.188076923,186,6.72,Maine,forest
46.785685,-68.512422,23.53402258,3.057407407,183,12.07142857,Maine,forest
44.730001,-70.083877,4.044905282,10.14592593,141.6666667,4.769230769,Maine,forest
44.569204,-69.952732,4.470462508,1.705,384,18.25,Maine,forest
45.263856,-68.537407,2.904490991,8.048484848,145,5,Maine,forest
44.466744,-70.132575,3.082423508,6.17,225,5.333333333,Maine,forest
44.465815,-68.674217,33.81147621,2.98,568,18,Maine,forest
45.255476,-69.920971,2.611608743,14.31833333,110.5,3.166666667,Maine,forest
47.056248,-68.363866,5.579727576,4.489487179,366,11.15789474,Maine,forest
44.573849,-69.925431,8.135056396,6.083333333,307,8.333333333,Maine,forest
44.375481,-70.651652,8.092326691,5.045555556,233,7.642857143,Maine,forest
44.433441,-70.023638,4.478224772,6.82,169,6.727272727,Maine,forest
44.625764,-68.111134,13.41545493,4.41,225.5,6,Maine,forest
44.605085,-68.781174,3.899263552,4.726666667,280,9,Maine,forest
43.557791,-70.938161,7.012341584,6.77,199.25,7.571428571,Maine,forest
44.609583,-69.782788,1.799454605,4.111294118,461.6,18.21111111,Maine,forest
41.461431,-71.312334,7.114902314,0.249675926,2138,199.4444445,Rhode Island,other
41.679824,-71.67988,7.902160572,4.470555556,268.75,9.7,Rhode Island,forest
41.887301,-71.550046,34.08664637,1.868507752,596.4285714,34.625,Rhode Island,forest
41.500841,-71.75595,4.263753278,3.566666667,190,12,Rhode Island,forest
45.065046,-67.483584,4.349405038,8.27,180,4,Maine,forest
46.650792,-68.030219,22.77491264,1.23,932.3333333,34.95454545,Maine,other
45.213266,-69.557766,46.44315275,7.616666667,163,7.166666667,Maine,forest
44.795721,-69.522217,38.52158658,3.62,469,12.8,Maine,forest
43.966439,-70.686865,7.434776285,7.249120879,176,7.284090909,Maine,forest
44.291317,-69.394682,4.999005205,6.187142857,188,7.571428571,Maine,forest
44.325325,-69.659651,3.104589027,3.977333333,438.25,17.42465753,Maine,forest
46.057645,-69.908694,30.2607921,3.05,516,11,Maine,forest
46.097245,-67.926898,7.328433182,9.325,240,5.5,Maine,forest
45.425788,-67.764931,6.827844227,9.3,169,5,Maine,forest
46.014967,-69.968478,9.902664445,1.1,928,21.5,Maine,forest
43.845937,-70.89116,43.88662506,6.123333333,253,19.66666667,Maine,forest
47.213199,-68.467192,12.32759955,3.624285714,266,18.66666667,Maine,forest
43.742,-70.613165,5.779255347,5.712777778,252.5,10.9375,Maine,forest
44.859269,-69.237739,5.822322128,2.087666667,432,37.79527559,Maine,forest
44.385314,-70.24291,324.7334716,4.9632,261,9.083333333,Maine,forest
44.957677,-70.054342,131.7351743,3,334,9,Maine,forest
44.494501,-69.989267,11.54250022,5.126190476,196,7.19047619,Maine,forest
45.770899,-67.889952,7.32708173,4,520,9,Maine,forest
44.457178,-70.052631,3.324406616,12.46666667,123.5,3,Maine,forest
44.291079,-69.949729,4.141617793,6.704807692,259.5,7.5,Maine,forest
41.772564,-71.776313,33.0564751,1.3203125,650,38,Rhode Island,forest
41.563199,-71.479539,19.80249824,1.635245803,544.2631579,27.42857143,Rhode Island,other
44.333604,-69.034774,12.06177276,6.138333333,146,10.16666667,Maine,forest
45.997448,-70.220608,39.45398551,3.52,402,9,Maine,forest
44.315655,-69.916514,10.04292202,4.074285714,536,21.85714286,Maine,forest
46.009378,-68.924646,17.2190342,3.568,309.6666667,8.72,Maine,forest
44.482221,-69.147145,17.56079016,6.68,226.75,6.166666667,Maine,forest
46.095074,-68.031658,9.231424776,6.311,216.6666667,8.666666667,Maine,forest
45.145488,-69.378496,17.95839935,5.025714286,321.3333333,11,Maine,forest
44.472005,-70.05233,4.47397407,5.706666667,247.5,8.166666667,Maine,forest
45.219665,-68.077979,6.91869051,3.243076923,236,11.15384615,Maine,forest
46.090626,-68.567876,4.784759481,4.310416667,215,9.48,Maine,forest
45.382622,-69.379214,17.71739433,5.676666667,188.6666667,7.333333333,Maine,forest
44.139159,-69.491527,6.528288217,5.8078,190,9.38,Maine,forest
44.850988,-67.977276,8.584048064,4.982272727,182.6666667,6.090909091,Maine,forest
43.752838,-70.872677,3.25188802,7.15,298.5,11.66666667,Maine,forest
44.623426,-69.84337,4.418907163,4.212933333,307.8,18.2739726,Maine,forest
45.454909,-69.179066,214.0562995,4.67,333,11,Maine,forest
47.112776,-68.334272,14.36708788,2.625384615,751,18.46666667,Maine,other
44.519993,-69.470627,14.51092669,1.550638298,721.3333333,49.60606061,Maine,forest
44.668007,-68.400454,12.24617634,2.54625,282.5,16.75,Maine,forest
44.890084,-67.565345,2.531522278,7.45,211,5,Maine,forest
44.389547,-69.18117,15.20301324,4.622,356.5,11.4,Maine,forest
46.129221,-69.90062,20.98142674,2.55,662,17,Maine,forest
44.138128,-70.739626,6.086095902,7.47020202,188,5.902173913,Maine,forest
44.588113,-68.598489,7.721137253,4.1,234,10,Maine,forest
45.449775,-69.947433,11.95896703,4.675,557,8,Maine,other
44.568129,-68.662456,7.679374573,10.3,159,4,Maine,forest
45.667147,-68.313123,17.66612241,5.21,257,7,Maine,forest
44.851367,-67.577934,2.538348731,5.866666667,207,6.25,Maine,forest
43.951889,-70.378091,5.622668045,5.6975,205.5,7,Maine,forest
45.358411,-68.479869,13.00750714,3.51,379,14,Maine,forest
44.708552,-69.270337,41.43204816,1.666,795,15.33333333,Maine,forest
43.534437,-70.609428,3.574067693,4.75,369,10,Maine,forest
44.754522,-67.266346,1.65015404,5.478,223.5,8.8,Maine,forest
44.065692,-70.772399,26.1123946,5.08371134,314,9.066666667,Maine,forest
45.760142,-69.121612,4.871182703,6.4375,232,6.5,Maine,forest
45.010693,-67.152203,4.907725852,5.13,235.5,11,Maine,forest
41.400492,-71.55024,13.69468734,4.931802721,330,10.23076923,Rhode Island,forest
41.477396,-71.425743,19.73393697,0.765049242,872.1428571,38.26666667,Rhode Island,other
41.380221,-71.794874,5.034550312,0.98515625,747.75,20.6,Rhode Island,other
41.653502,-71.590754,3.312136217,3.570928571,579.2857143,9.235294118,Rhode Island,other
41.383814,-71.691615,7.139010181,2.578861502,430,12.36,Rhode Island,forest
41.554434,-71.478553,32.40571861,2.279820937,907.3529412,11.93181818,Rhode Island,other
41.876332,-71.584137,17.9730885,2.469755291,368.5294118,12.61904762,Rhode Island,forest
41.449277,-71.834048,189.996615,1.398125,616.6666667,35.27272727,Connecticut,forest
41.558359,-71.689411,40.16445576,1.795625,397.5,17.33333333,Rhode Island,forest
41.706336,-71.55276,7.766501589,1.59512,1193.333333,40.5,Rhode Island,other
44.78961,-68.451741,3.495988704,7.849047619,196,5.19047619,Maine,forest
44.841017,-69.766739,7.571777753,5.632666667,233,7.413793103,Maine,forest
43.977024,-70.353488,9.962563085,6.693934426,204,6.741935484,Maine,forest
44.86858,-70.396078,13.59319874,2.9559375,545,18.04761905,Maine,forest
44.26594,-69.925431,3.823210559,4.345448276,355.25,14.82258065,Maine,forest
44.526997,-69.864218,3.198754534,6.350487805,261.5555556,9.55952381,Maine,forest
41.507608,-71.875223,3.629457298,4.82,284,8,Connecticut,forest
46.944201,-68.871444,6.1187237,6.94,234.75,5.5,Maine,forest
44.217796,-70.556323,11.12033959,6.225873016,233,8.777777778,Maine,forest
45.022651,-70.997774,8.7384748,5.198571429,333.5,7,Maine,forest
44.938951,-69.381664,11.76425975,6.396666667,331,13.33333333,Maine,forest
44.40126,-70.06395,37.00944908,4.4,389,9,Maine,forest
46.963822,-68.855433,3.540425162,8.196363636,206.8571429,4.166666667,Maine,forest
44.613076,-68.240802,1.798742669,5.26,305,13,Maine,forest
43.769482,-70.357675,7.112986015,5.666734694,282.25,8.163265306,Maine,forest
44.109139,-70.561884,4.339025451,5.385555556,201,9.75,Maine,forest
45.231904,-67.912067,1.737810337,7.747222222,132,5,Maine,forest
45.354656,-67.920475,7.638560204,6.41125,156,5.75,Maine,forest
46.245354,-69.030642,26.39916736,3.333333333,393,8.666666667,Maine,forest
41.59873,-71.701227,81.45914336,1.854074074,381.6666667,15.36363636,Rhode Island,forest
41.96455,-71.79233,12.21834118,4.975673077,271.25,8,Rhode Island,forest
41.693361,-71.64261,10.86852969,1.787096774,489.8333333,10.16666667,Rhode Island,forest
44.307147,-69.942965,11.1663368,5.973188406,207,9.274509804,Maine,forest
43.967323,-70.746261,5.679511597,4.7882,326,9.543478261,Maine,forest
45.141915,-67.999806,15.37162849,1.58,314,11,Maine,forest
43.560274,-70.885408,2.489461176,6.445925926,200,9.533333333,Maine,forest
44.579494,-70.118331,2.911196997,4.212,275,14.6,Maine,forest
46.021574,-68.165535,1.613662192,10.35909091,150.6666667,5.272727273,Maine,forest
43.700901,-70.776189,5.577836091,3.387931034,395.75,16.17857143,Maine,forest
43.933397,-69.564002,60.09090887,1.871666667,496,32,Maine,forest
45.105062,-69.669526,11.88100876,6.16,212.5,9.8,Maine,forest
44.417925,-69.128916,5.474045765,2.64,386,13,Maine,forest
43.89621,-70.756162,5.319185064,5.7275,284,7,Maine,forest
44.921106,-69.520387,17.58831763,5.145833333,192,10.48,Maine,forest
45.82262,-69.118897,3.265703774,13.05,103,1.5,Maine,forest
43.507033,-70.877164,4.437850734,2.93,354.5,12.5,Maine,forest
44.643596,-68.493533,4.932996162,7.271282051,140.5,4.3,Maine,forest
45.051661,-67.57582,12.59289592,3.344,340,14,Maine,forest
44.59774,-68.555739,5.07834016,8.60375,132.25,4.647058824,Maine,forest
44.935747,-68.802933,11.50219829,3.348214286,324,16.44642857,Maine,forest
44.135174,-69.283677,8.358417853,4.0525,299,16.25,Maine,forest
45.107758,-67.213109,5.876447605,7.45,179,4.5,Maine,forest
44.226334,-70.941242,7.755585025,6.901176471,196,6.3125,Maine,forest
44.5979,-70.178615,11.83093684,4.406,293,14.2,Maine,forest
46.884487,-67.838118,23.61479408,2.456666667,1360,26.7,Maine,agricultural
44.989035,-70.742025,1.274580645,2.4209375,556.6666667,12.125,Maine,forest
44.261722,-69.110563,10.04774023,6.027368421,238.3333333,11.05,Maine,forest
45.306792,-67.986125,2.000138105,5.450526316,269,7.736842105,Maine,forest
44.025798,-70.641209,5.956732608,6.512722222,209.8,6.977653631,Maine,forest
44.513946,-70.091896,6.541861329,3.36,306.6666667,10.36666667,Maine,forest
44.348914,-69.907705,6.220201205,5.995789474,186.5,10.34693878,Maine,forest
41.780441,-71.409863,16.20086913,0.872463768,1117.142857,111.625,Rhode Island,other
44.689235,-68.4591,3.809946311,9.188461538,175.5,4.692307692,Maine,forest
43.921097,-70.506677,5.303599449,6.551428571,255,8.875,Maine,forest
46.01704,-68.951123,9.763461483,11.6075,100,3.75,Maine,forest
43.994708,-70.515553,6.357399173,5.706363636,253,8.538461538,Maine,forest
44.121374,-70.777014,21.40914974,5.3452,275,8.414893617,Maine,forest
43.835856,-70.888458,3.662105621,7.7,188,5,Maine,forest
45.096964,-70.724434,15.54693008,5.4505,317.5,6.476190476,Maine,forest
43.924523,-70.46889,5.723193888,7.077692308,180.5,7.222222222,Maine,forest
45.977594,-68.164962,2.032792448,3.858571429,425.6666667,12.36842105,Maine,forest
44.896466,-70.558701,21.64082139,2.946666667,315.3333333,11,Maine,forest
44.583357,-68.668207,2.65920435,10.51666667,131,3.444444444,Maine,forest
45.671958,-69.664752,2.441647761,7.273333333,332.5,5.566666667,Maine,forest
45.113568,-68.196727,2.484750422,7.87,306,4,Maine,forest
45.752439,-69.077241,4.693020779,9.218,133.25,3.6,Maine,forest
44.515849,-69.304772,10.96091884,3.06,368.3333333,19.4,Maine,forest
47.154002,-68.29126,7.825461714,3.4775,413,12.75,Maine,forest
44.968393,-70.634556,17.41861433,3.007169811,351.75,16.95081967,Maine,forest
45.032589,-69.172912,19.72326335,3.088181818,337,21.83333333,Maine,forest
44.668801,-70.351396,7.374290867,5.725,180,6.25,Maine,forest
44.980537,-70.706834,6.620148158,5.34,234.3333333,5.733333333,Maine,forest
45.025099,-70.646847,2.741519515,5.896666667,216.75,5.6125,Maine,forest
44.546067,-68.134557,8.792366164,4.012,218.5,6.166666667,Maine,forest
44.359296,-70.791617,9.032579552,3.2,307,10.8,Maine,forest
41.908451,-71.531953,79.53680748,2.238888889,392.1428571,16.28571429,Rhode Island,forest
41.828263,-71.543798,4.701255786,2.618787879,405,17,Rhode Island,other
41.508236,-71.895591,17.7202681,1.280972222,680,15.8125,Connecticut,forest
42.008137,-71.768165,4.177682044,6.111607143,214.4285714,6.222222222,Rhode Island,forest
41.507307,-71.129996,6.539949276,1.51712963,1218.5,32.4,Rhode Island,forest
41.706574,-71.405437,1.759330367,3.783145833,625.8823529,30.61363636,Rhode Island,other
41.480288,-71.468201,1.738938984,2.255520833,418.0769231,16.77777778,Rhode Island,forest
41.475889,-71.429502,5.244048188,0.475,2200,8,Rhode Island,other
41.439358,-71.57506,7.789879205,1.208195909,594.2857143,27.525,Rhode Island,other
41.511129,-71.572995,7.53001052,2.575789609,559.893617,20.36363636,Rhode Island,forest
41.877811,-71.744803,4.510407814,6.706124031,291.875,8.40625,Rhode Island,forest
44.229417,-70.161104,8.845342462,5.031111111,284,9.470588235,Maine,forest
44.988365,-70.628602,10.41521998,5.22,271,7,Maine,forest
44.123426,-70.672218,12.62306664,5.93,218.5,7.772277228,Maine,forest
46.943734,-68.853455,9.302919716,4.886666667,271.3333333,8.25,Maine,forest
45.533715,-69.525827,13.01932686,3.4,316,12,Maine,forest
43.956736,-70.786597,5.514293946,6.681777778,199.6666667,7.813953488,Maine,forest
44.895903,-70.543641,39.72970809,3.385,298,8,Maine,forest
45.252955,-68.455473,4.597183429,4.11,362,7.375,Maine,forest
43.619171,-70.886604,4.969196542,4.325,257,11,Maine,forest
44.010063,-69.453107,2.713644849,7.035,205.5,6.6,Maine,forest
43.837512,-70.971541,18.31670568,7.333333333,168,4.666666667,Maine,forest
43.346544,-70.716193,13.28169559,3.267142857,530,15.85714286,Maine,forest
43.870133,-69.780837,2.49172977,1.55754386,785.5,40.88461538,Maine,forest
44.603648,-68.099085,9.928150196,4.215,225,6,Maine,forest
43.854844,-70.892222,12.5240746,4.296666667,378.5,11.16666667,Maine,forest
45.05128,-68.082043,4.219987106,6.4,291,6,Maine,forest
44.652954,-68.248544,1.973243371,3.809,435.75,13.41666667,Maine,forest
43.977559,-70.497633,4.071937617,8.572758621,147.5,5.586206897,Maine,forest
43.856739,-70.547047,3.838231794,11.01785714,176,3.714285714,Maine,forest
44.969967,-70.561261,20.21569218,3.434615385,314,9.426470588,Maine,forest
45.527585,-68.800303,3.956489462,6.7075,202.5,5.5,Maine,forest
44.103894,-70.051939,3.148707682,4.6125,190,8.25,Maine,forest
45.759699,-68.787801,6.940441245,5.98,134,5,Maine,forest
43.929202,-70.35856,5.54125865,6.164666667,199.5,7.033333333,Maine,forest
45.351156,-68.318013,6.511084798,6.845,174.5,6,Maine,forest
44.05377,-69.452878,3.690120523,4.857777778,240,10.11111111,Maine,forest
43.882278,-69.651402,6.917730453,4.988611111,353.3333333,11.83333333,Maine,forest
44.36012,-69.875767,12.50142961,2.385,718,19.66666667,Maine,forest
44.635118,-68.07205,3.89132083,6.3525,217,6,Maine,forest
43.940797,-70.609427,1.78670925,10.33,203,5.14893617,Maine,forest
44.191367,-69.065296,4.289525239,3.457142857,611.5,25,Maine,other
44.637732,-68.077477,8.615118313,10.865,162,3.5,Maine,forest
44.035092,-70.525861,2.521846909,9.280666667,170.3333333,4.555555556,Maine,forest
45.083632,-68.15451,4.290754498,4.35,253,7.25,Maine,forest
44.645971,-68.744686,8.414665298,6.827142857,207,6,Maine,forest
44.329921,-68.693841,3.849193882,8.43,130.5,7.156862745,Maine,forest
44.951744,-68.778457,7.851762395,1.17,593,26,Maine,forest
44.596552,-70.249599,29.2524492,4.98,175.6666667,7.269230769,Maine,forest
44.779315,-68.935827,85.91851977,2.083333333,739.5,30.54166667,Maine,forest
41.752966,-71.549003,17.4990117,2.7329375,371.5384615,13.93333333,Rhode Island,forest
43.626177,-70.828971,11.0862129,4.275,165,8.75,Maine,forest
44.121186,-70.138653,7.902146878,4.405833333,272,12,Maine,forest
46.342252,-69.080632,11.56633482,2.1,595,19,Maine,forest
44.220601,-70.83225,8.26757728,5.712142857,163.5,6.769230769,Maine,forest
44.94929,-67.409478,3.214374575,9.348333333,153,4.4,Maine,forest
44.224136,-69.188204,4.804805757,3.7875,406,12.75,Maine,forest
44.699622,-68.779557,17.65047348,5.472,245.5,10.8,Maine,forest
44.522772,-68.625162,4.729644877,7.052857143,210.5,5.571428571,Maine,forest
43.951349,-69.774334,27.52184262,4.146923077,260,12,Maine,forest
44.222695,-70.261318,3.718073918,3.27,394,8.4,Maine,forest
45.541077,-69.718524,8.641028713,2.5,493,11,Maine,forest
44.098137,-70.995546,8.686936787,7.125,141,6,Maine,forest
44.694751,-68.602062,5.137846272,8.88627907,100,5.216216216,Maine,forest
44.247457,-69.170026,6.729493754,5.638888889,201,13.81818182,Maine,forest
44.76297,-68.555608,6.675375382,11.4,159,4,Maine,forest
44.027042,-70.379417,7.306972084,6.418275862,221,7.862068966,Maine,forest
45.175343,-68.382759,99.83661854,2.364,393,17.4,Maine,forest
44.116696,-70.469077,17.40409747,5.124444444,283.5,11.94736842,Maine,forest
45.181937,-70.050097,3.784710716,5.58,238.5,6.666666667,Maine,forest
44.190306,-69.244962,14.19610126,5.356363636,179,8.888888889,Maine,forest
44.218756,-69.214736,3.640239657,6.8,177,6.75,Maine,forest
46.974593,-68.838209,3.843358492,6.7725,245,5,Maine,forest
44.541273,-69.053979,5.100743167,5.9125,225.3333333,6.975,Maine,forest
44.359344,-69.429003,19.8234668,4.807857143,236,7.428571429,Maine,forest
45.472856,-68.817126,4.698423059,8.65,223,6,Maine,forest
46.234884,-68.835593,3.974688291,2.375,337,14,Maine,forest
43.758283,-70.858676,3.319244139,8.12,212.5,8.6,Maine,forest
45.51555,-69.812822,12.09578546,7.685,307,5.5,Maine,forest
44.360175,-68.345413,14.92828619,4.43,290.5,6.875,Maine,forest
44.388239,-69.334974,2.130908185,8.831428571,164,5,Maine,forest
44.004819,-70.93153,3.797410914,4.34625,237,7,Maine,forest
44.023951,-69.487841,2.950471541,2.57,610,21.16666667,Maine,forest
44.189924,-69.958978,4.804772369,5.54119403,312.6666667,8.983050847,Maine,forest
44.888646,-70.601594,12.36003438,5.432222222,192,5.666666667,Maine,forest
45.850651,-69.525992,5.983848477,5.476666667,204,5.5,Maine,forest
44.410071,-69.654862,4.094262434,2.83712,407,23.04424779,Maine,forest
44.42106,-69.985676,5.720066676,5.988979592,310,9.897435897,Maine,forest
44.533813,-69.560323,15.36675498,2.730232558,163,17.45945946,Maine,forest
44.101584,-70.458393,3.765466693,6.24,221,7,Maine,forest
44.57288,-69.974965,25.69758264,3.15,445,15,Maine,forest
45.477753,-70.17808,11.34798193,3.125,356.5,12.5,Maine,forest
44.432514,-70.218981,4.479674735,6.008333333,155,6.833333333,Maine,forest
45.376562,-68.926355,2.092759131,10.29666667,151.5,3.975,Maine,forest
44.281507,-69.858536,20.56060399,5.291578947,307,8.052631579,Maine,forest
44.053827,-70.431603,5.437299152,4.966,338.5,9.65,Maine,forest
44.762897,-70.931565,5.113357586,5.966666667,101,6.333333333,Maine,forest
43.364961,-70.738876,66.03819956,2.858571429,304,19.41935484,Maine,forest
44.350853,-69.150455,27.58537576,4.0275,323,16,Maine,forest
44.53831,-68.542969,6.296239575,7.168,243,5.2,Maine,forest
45.455741,-68.894698,6.751897721,6.87,188,4,Maine,forest
44.153751,-69.995825,82.98988106,4.398064516,360,11.03448276,Maine,forest
45.522018,-70.087275,18.87055922,3.98,241.5,6.333333333,Maine,forest
43.991324,-69.443103,8.412712779,4.722857143,210.3333333,8.428571429,Maine,forest
45.649696,-69.384369,6.602629925,5.3,186,7,Maine,forest
44.141182,-69.113896,4.613889636,3.920714286,310.75,15.13580247,Maine,forest
43.521588,-70.862985,14.20804223,6.401153846,222.25,6.857142857,Maine,forest
43.9321,-69.499825,58.39479613,3.914,519,15.25,Maine,forest
45.149366,-68.097759,2.372920801,10.09,154,3,Maine,forest
43.876254,-70.880648,10.00886696,5.6,188.5,6.046666667,Maine,forest
43.831738,-70.425434,8.194507437,5.115,637,12,Maine,other
44.365278,-69.605308,5.157884084,2.999934211,646.1428571,23.04026846,Maine,forest
46.629483,-69.37345,52.23965887,4.208333333,346.5,7.5,Maine,forest
41.441102,-71.690336,178.9133345,1.732300275,524.4117647,29.16666667,Rhode Island,forest
41.422103,-71.552093,2.886293658,2.32998062,479.5,21.27272727,Rhode Island,forest
41.916163,-71.75701,2.325753517,1.464970345,730,21,Rhode Island,forest
41.7906,-71.442921,33.88640787,0.990514019,934.6153846,59.5,Rhode Island,other
41.860507,-71.545833,9.864525689,2.616647727,480,13.625,Rhode Island,other
